bus_i,kV,cities,county,carb_inten_no_renew,pd,Type,Import,Lat,Lon,carb_emit
4329,66,Paynes Creek,Tehama County,1.23104,1.41062,'AddedNode',' ',40.40097716,-121.9654774,1.7365296447999998
4330,66,Westwood,Plumas County,0.42807,0.37543,'AddedNode',' ',40.26874952,-121.0894769,0.1607103201
4331,115,Belden,Plumas County,0.42807,0.0,'AddedNode',' ',40.0073041,-121.2493284,0.0
4332,230,Willows,Glenn County,1.23104,0.0,'AddedNode',' ',39.53837731,-122.2637815,0.0
4333,66,Scotia,Humboldt County,1.23104,0.55404,'AddedNode',' ',40.48089534,-124.1045172,0.6820454015999999
4334,115,Anderson,Shasta County,1.23104,1.19025,'AddedNode',' ',40.43613871,-122.269141,1.46524536
4335,115,Twain,Plumas County,0.42807,0.0,'AddedNode',' ',40.07685708,-121.1621102,0.0
4336,115,Twain,Plumas County,0.42807,0.99767,'AddedNode',' ',40.07669143,-121.161495,0.4270725969
4337,230,Twain,Plumas County,0.42807,0.0,'AddedNode',' ',39.9880733,-121.2820275,0.0
4338,230,Twain,Plumas County,0.42807,0.69721,'AddedNode',' ',39.98659724,-121.2842068,0.29845468470000003
4339,66,Oroville,Butte County,0.63071,0.0,'AddedNode',' ',39.60421961,-121.5948404,0.0
4340,66,Oroville,Butte County,0.63071,1.88167,'AddedNode',' ',39.60504761,-121.6004962,1.1867880857
4341,115,Storrie,Plumas County,0.42807,0.8952,'AddedNode',' ',39.9051567,-121.3453609,0.383208264
4342,115,Belden,Plumas County,0.42807,0.0,'AddedNode',' ',39.908453,-121.345284,0.0
4343,115,Storrie,Plumas County,0.42807,1.4215,'AddedNode',' ',39.9051088,-121.3454642,0.608501505
4344,230,Oroville,Butte County,0.42807,0.0,'AddedNode',' ',39.81221869,-121.4357695,0.0
4345,230,Oroville,Butte County,0.42807,0.0,'AddedNode',' ',39.80932439,-121.4319464,0.0
4346,66,Oroville,Butte County,0.63071,0.0,'AddedNode',' ',39.5304765,-121.4903945,0.0
4347,66,Oroville,Butte County,0.63071,0.81819,'AddedNode',' ',39.5316772,-121.4912164,0.5160406149
4348,115,Forbestown,Butte County,0.63071,0.4434,'AddedNode',' ',39.55094586,-121.2786849,0.27965681400000003
4349,115,Forbestown,Butte County,0.63071,0.0,'AddedNode',' ',39.55131173,-121.2742899,0.0
4350,66,Quincy,Plumas County,0.42807,0.0,'AddedNode',' ',39.97477541,-120.9462713,0.0
4351,66,Potter Valley,Mendocino County,0.15792,0.60072,'AddedNode',' ',39.35878976,-123.1291541,0.0948657024
4352,66,Potter Valley,Mendocino County,0.15792,0.0,'AddedNode',' ',39.35897038,-123.1296597,0.0
4353,230,Stonyford,Colusa County,1.23104,0.0,'AddedNode',' ',39.36519203,-122.2628211,0.0
4354,230,Stonyford,Colusa County,1.23104,1.32565,'AddedNode',' ',39.36518356,-122.263665,1.631928176
4355,230,Stonyford,Colusa County,1.23104,0.0,'AddedNode',' ',39.36528079,-122.2630303,0.0
4356,66,Williams,Colusa County,1.23104,0.0,'AddedNode',' ',39.12309202,-122.1266539,0.0
4357,66,Williams,Colusa County,1.23104,3.02496,'AddedNode',' ',39.1057576,-122.1105856,3.7238467583999997
4358,66,Biggs,Butte County,0.56568,0.0,'AddedNode',' ',39.4087502,-121.6878406,0.0
4359,66,Gridley,Butte County,0.56568,0.0,'AddedNode',' ',39.37792435,-121.6877952,0.0
4360,66,Gridley,Butte County,0.56568,0.0,'AddedNode',' ',39.37821335,-121.6877894,0.0
4361,66,Oroville,Butte County,0.63071,0.0,'AddedNode',' ',39.47504818,-121.5767629,0.0
4362,66,Yuba City,Sutter County,0.39915,0.0,'AddedNode',' ',39.05250402,-121.6898351,0.0
4363,66,Olivehurst,Yuba County,0.39915,0.0,'AddedNode',' ',39.05143613,-121.5479146,0.0
4364,66,North San Juan,Nevada County,0.63071,0.0,'AddedNode',' ',39.32973166,-121.1901378,0.0
4365,66,Dobbins,Yuba County,0.63071,2.17674,'AddedNode',' ',39.33092981,-121.188902,1.3728916854
4366,66,North San Juan,Nevada County,0.54916,0.0,'AddedNode',' ',39.32994974,-121.1904623,0.0
4367,66,Dobbins,Yuba County,0.54916,3.14333,'AddedNode',' ',39.33098591,-121.1888726,1.7261911028
4368,66,Marysville,Yuba County,0.39915,0.0,'AddedNode',' ',39.20296809,-121.4149882,0.0
4369,66,Sheridan,Placer County,0.39915,2.31569,'AddedNode',' ',39.04170879,-121.3316846,0.9243076635
4370,66,Sheridan,Placer County,0.39915,0.0,'AddedNode',' ',39.03918154,-121.3338044,0.0
4371,66,Emigrant Gap,Nevada County,0.36533,2.32505,'AddedNode',' ',39.33769604,-120.6354742,0.8494105165
4372,66,Nevada City,Placer County,0.36533,0.0,'AddedNode',' ',39.31355561,-120.6520684,0.0
4373,115,Grass Valley,Nevada County,0.36533,0.0,'AddedNode',' ',39.1785465,-120.8912121,0.0
4374,115,Grass Valley,Nevada County,0.36533,0.82861,'AddedNode',' ',39.17826519,-120.8911581,0.3027160913
4375,66,Soda Springs,Nevada County,0.36533,0.0,'AddedNode',' ',39.31937555,-120.3780562,0.0
4376,230,Cobb,Lake County,0.15792,0.91512,'AddedNode',' ',38.83477417,-122.7679154,0.1445157504
4377,230,Geyserville,Sonoma County,0.15792,0.0,'AddedNode',' ',38.82447267,-122.7822875,0.0
4378,115,Geyserville,Sonoma County,0.15792,0.0,'AddedNode',' ',38.82638862,-122.8018256,0.0
4379,115,Geyserville,Sonoma County,0.15792,4.65934,'AddedNode',' ',38.82686834,-122.8005625,0.7358029728000001
4380,66,Woodland,Yolo County,1.01299,4.71565,'AddedNode',' ',38.5962472,-121.6874338,4.776906293500001
4381,66,Lincoln,Placer County,0.39915,1.76336,'AddedNode',' ',38.83740901,-121.3470938,0.703845144
4382,66,Lincoln,Placer County,0.39915,0.0,'AddedNode',' ',38.83890571,-121.3168393,0.0
4383,66,Rocklin,Placer County,0.33096,0.0,'AddedNode',' ',38.82281351,-121.3069057,0.0
4384,66,Auburn,Placer County,0.3014,2.57431,'AddedNode',' ',38.90919485,-121.0904033,0.775897034
4385,115,Sacramento,Sacramento County,1.08791,0.0,'AddedNode',' ',38.60142098,-121.4235792,0.0
4386,115,Sacramento,Sacramento County,1.23104,0.0,'AddedNode',' ',38.51027779,-121.4712189,0.0
4387,230,Sacramento,Sacramento County,1.23104,0.0,'AddedNode',' ',38.53642809,-121.380883,0.0
4388,66,Shingle Springs,El Dorado County,0.1718,0.0,'AddedNode',' ',38.6528573,-120.9654984,0.0
4389,230,,El Dorado County,1.23104,0.0,'AddedNode',' ',38.86376772,-120.4426232,0.0
4390,230,Pollock Pines,El Dorado County,1.23104,1.58042,'AddedNode',' ',38.86434224,-120.4443201,1.9455602367999998
4391,115,Petaluma,Sonoma County,0.83507,0.0,'AddedNode',' ',38.2669249,-122.6569342,0.0
4392,115,Novato,Marin County,0.36497,0.0,'AddedNode',' ',38.07858154,-122.5255948,0.0
4393,115,Fairfield,Solano County,0.76385,0.0,'AddedNode',' ',38.19870415,-122.1584801,0.0
4394,230,Benicia,Solano County,1.17887,2.76679,'AddedNode',' ',38.0724113,-122.1374607,3.2616857273
4395,66,Rodeo,Contra Costa County,1.26799,12.8567,'AddedNode',' ',38.04813879,-122.2582794,16.302167033
4396,66,Crockett,Contra Costa County,1.23104,0.65774,'AddedNode',' ',38.05726597,-122.2189055,0.8097042496
4397,66,Rodeo,Contra Costa County,1.24945,0.0,'AddedNode',' ',38.01916382,-122.2352042,0.0
4398,66,Rodeo,Contra Costa County,1.24945,2.44462,'AddedNode',' ',38.01974583,-122.2361329,3.0544304589999998
4399,66,Martinez,Contra Costa County,1.24945,0.0,'AddedNode',' ',38.03330821,-122.1162857,0.0
4400,66,Martinez,Contra Costa County,1.24945,0.0,'AddedNode',' ',38.03239088,-122.1194761,0.0
4401,66,Martinez,Contra Costa County,1.24945,0.60692,'AddedNode',' ',38.02656768,-122.1162979,0.7583161939999999
4402,66,Martinez,Contra Costa County,1.24945,0.0,'AddedNode',' ',38.02488564,-122.123368,0.0
4403,66,Martinez,Contra Costa County,1.24945,0.0,'AddedNode',' ',38.02628276,-122.1161445,0.0
4404,66,Martinez,Contra Costa County,1.24945,0.0,'AddedNode',' ',38.02689318,-122.1128864,0.0
4405,115,Martinez,Contra Costa County,1.23104,0.0,'AddedNode',' ',38.01498207,-122.1156192,0.0
4406,66,Concord,Contra Costa County,0.1718,0.0,'AddedNode',' ',38.01816704,-122.063047,0.0
4407,66,Vacaville,Solano County,0.26611,0.96044,'AddedNode',' ',38.40651063,-121.9514101,0.2555826884
4408,66,Vacaville,Solano County,0.26611,0.0,'AddedNode',' ',38.40657735,-121.9518451,0.0
4409,66,Dixon,Solano County,0.24622,0.0,'AddedNode',' ',38.41692738,-121.8501702,0.0
4410,66,Vacaville,Solano County,0.24612,0.0,'AddedNode',' ',38.41706366,-121.915499,0.0
4411,230,Vacaville,Solano County,1.23104,0.0,'AddedNode',' ',38.40504978,-121.9208082,0.0
4412,230,Vacaville,Solano County,1.13042,0.0,'AddedNode',' ',38.40307739,-121.9207073,0.0
4413,66,Vacaville,Solano County,0.24612,0.0,'AddedNode',' ',38.40510495,-121.9211386,0.0
4414,66,Suisun City,Solano County,0.9558,0.0,'AddedNode',' ',38.24118067,-121.8561388,0.0
4415,66,Suisun City,Solano County,0.53164,5.38045,'AddedNode',' ',38.22192546,-121.868214,2.860462438
4416,66,Suisun City,Solano County,0.8044,0.0,'AddedNode',' ',38.23184589,-121.8644312,0.0
4417,230,Rio Vista,Solano County,0.19424,1.40046,'AddedNode',' ',38.12573368,-121.8343005,0.2720253504
4418,230,Rio Vista,Solano County,0.19424,1.38113,'AddedNode',' ',38.12037788,-121.7774523,0.26827069119999997
4419,66,Pittsburg,Contra Costa County,0.20653,0.0,'AddedNode',' ',38.02562069,-121.8511108,0.0
4420,66,Pittsburg,Contra Costa County,0.20653,0.80361,'AddedNode',' ',38.02439227,-121.8515147,0.1659695733
4421,230,Antioch,Contra Costa County,0.5065,4.28881,'AddedNode',' ',38.01862337,-121.7625123,2.1722822649999998
4422,230,Antioch,Contra Costa County,0.5065,1.86135,'AddedNode',' ',38.01734865,-121.7582734,0.9427737749999999
4423,66,Antioch,Contra Costa County,0.25698,0.0,'AddedNode',' ',38.01012269,-121.7518043,0.0
4424,66,Lodi,San Joaquin County,0.1718,0.0,'AddedNode',' ',38.13788634,-121.3886364,0.0
4425,66,Lodi,San Joaquin County,0.1712,0.25592,'AddedNode',' ',38.14648408,-121.3002206,0.043813503999999996
4426,66,Lodi,San Joaquin County,0.1712,0.0,'AddedNode',' ',38.14578798,-121.2617425,0.0
4427,66,Lodi,San Joaquin County,0.17117,0.0,'AddedNode',' ',38.11653132,-121.2605428,0.0
4428,66,Lodi,San Joaquin County,0.17097,0.0,'AddedNode',' ',38.14650171,-121.2435009,0.0
4429,115,Clements,San Joaquin County,0.06562,1.25773,'AddedNode',' ',38.22554916,-121.0239311,0.0825322426
4430,66,Pioneer,Amador County,0.1718,1.19745,'AddedNode',' ',38.44124344,-120.505658,0.20572190999999998
4431,66,Pioneer,Amador County,0.1718,0.0,'AddedNode',' ',38.44057294,-120.5065643,0.0
4432,66,Pioneer,Amador County,0.1718,0.0,'AddedNode',' ',38.42168817,-120.5490551,0.0
4433,115,Sausalito,Marin County,0.77564,0.0,'AddedNode',' ',37.85435328,-122.5064489,0.0
4434,115,Sausalito,Marin County,0.77564,0.0,'AddedNode',' ',37.85442578,-122.5065396,0.0
4435,66,Richmond,Contra Costa County,1.23104,7.02738,'AddedNode',' ',37.96730258,-122.3831309,8.6509858752
4436,66,San Pablo,Contra Costa County,1.23104,0.0,'AddedNode',' ',37.96618626,-122.3534073,0.0
4437,115,Richmond,Contra Costa County,1.23104,39.40275,'AddedNode',' ',37.94258603,-122.3905568,48.50636135999999
4438,115,Richmond,Contra Costa County,1.23104,0.0,'AddedNode',' ',37.9448277,-122.3902949,0.0
4439,115,Richmond,Contra Costa County,1.23104,0.0,'AddedNode',' ',37.94452125,-122.3887136,0.0
4440,66,San Pablo,Contra Costa County,1.23104,0.0,'AddedNode',' ',37.96214319,-122.3457579,0.0
4441,66,Richmond,Contra Costa County,1.23104,0.0,'AddedNode',' ',37.93858935,-122.3244738,0.0
4442,66,Richmond,Contra Costa County,0.64689,0.0,'AddedNode',' ',37.92514493,-122.3375522,0.0
4443,66,Richmond,Contra Costa County,0.64689,0.0,'AddedNode',' ',37.9253557,-122.3591843,0.0
4444,66,El Cerrito,Contra Costa County,0.64689,0.0,'AddedNode',' ',37.91593833,-122.3063863,0.0
4445,66,El Cerrito,Contra Costa County,0.64689,0.0,'AddedNode',' ',37.91449316,-122.3054942,0.0
4446,66,El Cerrito,Contra Costa County,0.64689,0.0,'AddedNode',' ',37.90985023,-122.306541,0.0
4447,66,El Cerrito,Contra Costa County,0.64689,0.0,'AddedNode',' ',37.90404144,-122.2911897,0.0
4448,66,El Cerrito,Contra Costa County,0.64689,0.0,'AddedNode',' ',37.90333156,-122.2935319,0.0
4449,66,Albany,Alameda County,0.64689,0.0,'AddedNode',' ',37.8907646,-122.2921956,0.0
4450,66,Berkeley,Alameda County,0.64689,0.0,'AddedNode',' ',37.88658787,-122.2739288,0.0
4451,66,Berkeley,Alameda County,0.64689,4.1443,'AddedNode',' ',37.87020634,-122.2632674,2.680906227
4452,66,Berkeley,Alameda County,0.64689,0.0,'AddedNode',' ',37.88601021,-122.2666635,0.0
4453,66,Berkeley,Alameda County,0.64689,0.0,'AddedNode',' ',37.87695469,-122.2667722,0.0
4454,66,Berkeley,Alameda County,0.64689,0.0,'AddedNode',' ',37.88586428,-122.2677645,0.0
4455,66,Berkeley,Alameda County,0.64689,0.0,'AddedNode',' ',37.87327985,-122.2663287,0.0
4456,66,Berkeley,Alameda County,1.23104,0.0,'AddedNode',' ',37.8581548,-122.2691577,0.0
4457,66,Berkeley,Alameda County,0.76369,0.0,'AddedNode',' ',37.85475552,-122.2799534,0.0
4458,66,Oakland,Alameda County,0.50493,0.0,'AddedNode',' ',37.82097178,-122.2959393,0.0
4459,66,Oakland,Alameda County,0.50493,0.0,'AddedNode',' ',37.80994168,-122.3120079,0.0
4460,66,Oakland,Alameda County,0.50493,0.0,'AddedNode',' ',37.82545966,-122.3002775,0.0
4461,66,Oakland,Alameda County,0.50493,11.51509,'AddedNode',' ',37.82568859,-122.2954781,5.8143143937
4462,66,Oakland,Alameda County,0.50493,0.0,'AddedNode',' ',37.80878891,-122.3099028,0.0
4463,66,Oakland,Alameda County,0.50493,0.0,'AddedNode',' ',37.79898824,-122.2883111,0.0
4464,115,Concord,Contra Costa County,0.4718,0.0,'AddedNode',' ',37.96234075,-122.0501151,0.0
4465,66,Walnut Creek,Contra Costa County,0.4718,0.0,'AddedNode',' ',37.9264642,-122.0715085,0.0
4466,66,Pleasant Hill,Contra Costa County,0.4718,0.0,'AddedNode',' ',37.92641112,-122.0736115,0.0
4467,66,Walnut Creek,Contra Costa County,0.4718,0.0,'AddedNode',' ',37.90497421,-122.0593328,0.0
4468,66,Walnut Creek,Contra Costa County,0.4718,0.0,'AddedNode',' ',37.90845352,-122.0567465,0.0
4469,66,San Francisco,San Francisco County,0.39489,7.64226,'AddedNode',' ',37.73953452,-122.3929204,3.0178520514000002
4470,66,Half Moon Bay,San Mateo County,0.81642,0.0,'AddedNode',' ',37.6101832,-122.4348289,0.0
4471,115,Millbrae,San Mateo County,0.33668,0.0,'AddedNode',' ',37.60633447,-122.3911939,0.0
4472,115,Millbrae,San Mateo County,0.32657,0.0,'AddedNode',' ',37.6085092,-122.3907895,0.0
4473,115,Millbrae,San Mateo County,0.3006,0.0,'AddedNode',' ',37.608443,-122.3906857,0.0
4474,115,Redwood City,San Mateo County,0.39584,0.0,'AddedNode',' ',37.53067929,-122.2668917,0.0
4475,66,Burlingame,San Mateo County,0.81642,0.0,'AddedNode',' ',37.53371025,-122.3610791,0.0
4476,115,Redwood City,San Mateo County,0.56013,0.0,'AddedNode',' ',37.5112724,-122.2069565,0.0
4477,115,Redwood City,San Mateo County,0.56013,0.0,'AddedNode',' ',37.49786702,-122.2120925,0.0
4478,66,San Leandro,Alameda County,0.71037,0.0,'AddedNode',' ',37.72214281,-122.1659167,0.0
4479,66,San Leandro,Alameda County,0.71037,0.0,'AddedNode',' ',37.71743095,-122.1628185,0.0
4480,66,San Lorenzo,Alameda County,0.71037,0.0,'AddedNode',' ',37.67652283,-122.1350703,0.0
4481,66,Hayward,Alameda County,0.71037,0.0,'AddedNode',' ',37.6772638,-122.0919634,0.0
4482,66,San Leandro,Alameda County,0.71037,0.0,'AddedNode',' ',37.70094414,-122.1226381,0.0
4483,66,San Leandro,Alameda County,0.71037,0.0,'AddedNode',' ',37.71476884,-122.1611471,0.0
4484,66,San Leandro,Alameda County,0.71037,0.0,'AddedNode',' ',37.71499068,-122.1583441,0.0
4485,66,San Leandro,Alameda County,0.71037,0.0,'AddedNode',' ',37.71588884,-122.1438489,0.0
4486,66,San Leandro,Alameda County,0.71037,0.0,'AddedNode',' ',37.71564115,-122.1617208,0.0
4487,66,San Leandro,Alameda County,0.71037,0.0,'AddedNode',' ',37.71912218,-122.148077,0.0
4488,66,San Leandro,Alameda County,0.71037,0.0,'AddedNode',' ',37.71981854,-122.1490377,0.0
4489,66,San Leandro,Alameda County,0.71037,0.0,'AddedNode',' ',37.71573082,-122.1588681,0.0
4490,66,San Leandro,Alameda County,0.71037,0.0,'AddedNode',' ',37.7166193,-122.1594453,0.0
4491,66,San Lorenzo,Alameda County,0.71037,0.0,'AddedNode',' ',37.69839256,-122.1189686,0.0
4492,66,San Lorenzo,Alameda County,0.71037,0.0,'AddedNode',' ',37.67987448,-122.1273531,0.0
4493,66,Hayward,Alameda County,0.71037,0.0,'AddedNode',' ',37.68649388,-122.1020442,0.0
4494,66,Hayward,Alameda County,0.71037,0.0,'AddedNode',' ',37.68548008,-122.1007039,0.0
4495,66,Hayward,Alameda County,0.71037,0.0,'AddedNode',' ',37.67074647,-122.0872101,0.0
4496,230,Danville,Contra Costa County,0.5065,0.0,'AddedNode',' ',37.80118546,-121.908023,0.0
4497,230,Byron,Contra Costa County,0.5065,0.0,'AddedNode',' ',37.79096362,-121.7287403,0.0
4498,66,Byron,Contra Costa County,0.1718,0.63988,'AddedNode',' ',37.81677751,-121.6642137,0.10993138400000001
4499,66,Discovery Bay,Contra Costa County,0.15692,0.0,'AddedNode',' ',37.84141534,-121.6150957,0.0
4500,230,Byron,Contra Costa County,0.1718,0.0,'AddedNode',' ',37.80056101,-121.6433437,0.0
4501,66,Byron,Alameda County,0.15692,0.0,'AddedNode',' ',37.78167813,-121.6307065,0.0
4502,230,Byron,Alameda County,0.1718,0.0,'AddedNode',' ',37.76494252,-121.6138341,0.0
4503,115,Fremont,Alameda County,0.12158,0.0,'AddedNode',' ',37.51265359,-121.9444145,0.0
4504,115,Livermore,Alameda County,0.15692,1.28082,'AddedNode',' ',37.68250451,-121.7066549,0.20098627440000003
4505,230,Tracy,Alameda County,0.1718,0.0,'AddedNode',' ',37.74716447,-121.5986823,0.0
4506,115,Tracy,San Joaquin County,0.04764,0.0,'AddedNode',' ',37.72224998,-121.5494943,0.0
4507,115,Tracy,San Joaquin County,1.23104,0.0,'AddedNode',' ',37.653719,-121.5274321,0.0
4508,66,Stockton,San Joaquin County,0.11166,0.0,'AddedNode',' ',37.96967884,-121.2695952,0.0
4509,66,Stockton,San Joaquin County,0.06292,0.0,'AddedNode',' ',37.96803477,-121.2689869,0.0
4510,115,Stockton,San Joaquin County,0.0657,0.0,'AddedNode',' ',37.94336883,-121.2994499,0.0
4511,66,Stockton,San Joaquin County,0.24366,0.0,'AddedNode',' ',37.94468364,-121.3258168,0.0
4512,66,Stockton,San Joaquin County,1.23104,0.0,'AddedNode',' ',37.9383715,-121.3289081,0.0
4513,66,Stockton,San Joaquin County,0.06015,0.0,'AddedNode',' ',37.91110684,-121.2586589,0.0
4514,66,Lathrop,San Joaquin County,1.05033,1.12418,'AddedNode',' ',37.80679693,-121.27742,1.1807599793999999
4515,66,Lathrop,San Joaquin County,1.05033,0.0,'AddedNode',' ',37.80731473,-121.2815199,0.0
4516,66,Lathrop,San Joaquin County,1.05033,0.0,'AddedNode',' ',37.8093093,-121.275263,0.0
4517,115,Tracy,San Joaquin County,1.23104,2.15861,'AddedNode',' ',37.71037213,-121.4916088,2.6573352543999995
4518,115,Oakdale,Stanislaus County,0.86538,0.0,'AddedNode',' ',37.86120166,-120.8808031,0.0
4519,115,Oakdale,Stanislaus County,0.86538,1.68533,'AddedNode',' ',37.86066846,-120.8791404,1.4584508754
4520,115,Jamestown,Tuolumne County,1.00407,0.54423,'AddedNode',' ',37.87454027,-120.4774446,0.5464450161
4521,66,Redwood City,San Mateo County,0.81642,0.0,'AddedNode',' ',37.48501899,-122.3139211,0.0
4522,66,Menlo Park,San Mateo County,0.61962,0.0,'AddedNode',' ',37.48021044,-122.1679249,0.0
4523,66,Menlo Park,San Mateo County,0.61962,0.0,'AddedNode',' ',37.48281302,-122.1671344,0.0
4524,66,Stanford,Santa Clara County,0.81642,0.0,'AddedNode',' ',37.42758183,-122.1765,0.0
4525,115,Palo Alto,Santa Clara County,0.85728,0.0,'AddedNode',' ',37.43913036,-122.1155843,0.0
4526,115,Sunnyvale,Santa Clara County,0.68425,0.0,'AddedNode',' ',37.38813746,-122.0123168,0.0
4527,66,Milpitas,Alameda County,0.68425,3.16169,'AddedNode',' ',37.45470315,-121.9323604,2.1633863825
4528,66,Milpitas,Alameda County,0.68425,0.0,'AddedNode',' ',37.4545993,-121.9323578,0.0
4529,230,Fremont,Alameda County,0.27577,0.0,'AddedNode',' ',37.48918643,-121.9579837,0.0
4530,115,Milpitas,Santa Clara County,0.68892,0.0,'AddedNode',' ',37.41618594,-121.886984,0.0
4531,115,San Jose,Santa Clara County,1.23104,6.06049,'AddedNode',' ',37.43087461,-121.9474244,7.460705609599999
4532,115,San Jose,Santa Clara County,1.23104,0.0,'AddedNode',' ',37.4214308,-121.9377141,0.0
4533,66,San Jose,Santa Clara County,0.40083,0.0,'AddedNode',' ',37.23944286,-121.903717,0.0
4534,230,Gustine,Merced County,0.03173,0.0,'AddedNode',' ',37.0417163,-121.0107042,0.0
4535,66,Merced,Merced County,0.62795,0.0,'AddedNode',' ',37.36090037,-120.4686815,0.0
4536,66,Merced,Merced County,0.62795,1.29735,'AddedNode',' ',37.36856703,-120.432527,0.8146709325
4537,66,Merced,Merced County,0.2215,0.0,'AddedNode',' ',37.18590032,-120.4883646,0.0
4538,115,Auberry,Madera County,0.70436,0.0,'AddedNode',' ',37.09170706,-119.5521903,0.0
4539,66,Santa Cruz,Santa Cruz County,0.29352,0.0,'AddedNode',' ',36.97640964,-121.9842079,0.0
4540,66,Santa Cruz,Santa Cruz County,0.29352,0.0,'AddedNode',' ',36.97580308,-121.9807603,0.0
4541,66,Santa Cruz,Santa Cruz County,0.29352,0.0,'AddedNode',' ',36.97380603,-121.9733234,0.0
4542,115,Aptos,Santa Cruz County,0.29352,0.0,'AddedNode',' ',36.97904093,-121.8678213,0.0
4543,66,Soquel,Santa Cruz County,0.29352,0.0,'AddedNode',' ',36.98709031,-121.9510972,0.0
4544,66,Santa Cruz,Santa Cruz County,0.29352,0.0,'AddedNode',' ',36.98802215,-121.9811357,0.0
4545,115,Castroville,Monterey County,0.29352,0.0,'AddedNode',' ',36.76334319,-121.7342424,0.0
4546,115,Castroville,Monterey County,0.29352,0.0,'AddedNode',' ',36.76327503,-121.7339777,0.0
4547,66,Moss Landing,Monterey County,0.29352,0.0,'AddedNode',' ',36.80064485,-121.768903,0.0
4548,66,Castroville,Monterey County,0.29352,0.0,'AddedNode',' ',36.76302564,-121.7349931,0.0
4549,115,Prunedale,Monterey County,0.79546,0.0,'AddedNode',' ',36.78458391,-121.6717475,0.0
4550,66,Monterey,Monterey County,0.40271,0.0,'AddedNode',' ',36.59959074,-121.8925039,0.0
4551,66,Pacific Grove,Monterey County,0.40271,0.45191,'AddedNode',' ',36.61893269,-121.9355511,0.1819886761
4552,66,Pacific Grove,Monterey County,0.40271,0.0,'AddedNode',' ',36.61686479,-121.9191169,0.0
4553,66,Pacific Grove,Monterey County,0.40271,0.0,'AddedNode',' ',36.61875705,-121.9258596,0.0
4554,66,Carmel,Monterey County,0.65228,0.0,'AddedNode',' ',36.56608737,-121.9130365,0.0
4555,500,Mendota,Fresno County,0.18455,0.0,'AddedNode',' ',36.71383749,-120.7027077,0.0
